"date","station_name","entries"
"2025-08-15","Cəfər Cabbarlı","2219"
"2025-08-16","Cəfər Cabbarlı","1360"
"2025-08-17","Cəfər Cabbarlı","1065"
"2025-08-18","Cəfər Cabbarlı","2392"
"2025-08-19","Cəfər Cabbarlı","2404"
"2025-08-20","Cəfər Cabbarlı","2242"
"2025-08-21","Cəfər Cabbarlı","2334"
"2025-08-22","Cəfər Cabbarlı","2442"
"2025-08-23","Cəfər Cabbarlı","1336"
"2025-08-24","Cəfər Cabbarlı","1063"
"2025-08-25","Cəfər Cabbarlı","2575"
"2025-08-26","Cəfər Cabbarlı","2527"
"2025-08-27","Cəfər Cabbarlı","2775"
"2025-08-28","Cəfər Cabbarlı","2553"
"2025-08-29","Cəfər Cabbarlı","2626"
"2025-08-30","Cəfər Cabbarlı","1470"
"2025-08-31","Cəfər Cabbarlı","1200"
"2025-09-01","Cəfər Cabbarlı","2829"
"2025-09-02","Cəfər Cabbarlı","2797"
"2025-09-03","Cəfər Cabbarlı","2861"
"2025-09-04","Cəfər Cabbarlı","2891"
"2025-09-05","Cəfər Cabbarlı","2906"
"2025-09-06","Cəfər Cabbarlı","1741"
"2025-09-07","Cəfər Cabbarlı","1288"
"2025-09-08","Cəfər Cabbarlı","3160"
"2025-09-09","Cəfər Cabbarlı","3204"
"2025-09-10","Cəfər Cabbarlı","3211"
"2025-09-11","Cəfər Cabbarlı","3680"
"2025-09-12","Cəfər Cabbarlı","3531"
"2025-09-13","Cəfər Cabbarlı","2579"
"2025-09-14","Cəfər Cabbarlı","1919"
"2025-09-15","Cəfər Cabbarlı","7972"
"2025-09-16","Cəfər Cabbarlı","7076"
"2025-09-17","Cəfər Cabbarlı","6955"
"2025-09-18","Cəfər Cabbarlı","6431"
"2025-09-19","Cəfər Cabbarlı","6481"
"2025-09-20","Cəfər Cabbarlı","2749"
"2025-09-21","Cəfər Cabbarlı","2062"
"2025-09-22","Cəfər Cabbarlı","7068"
"2025-09-23","Cəfər Cabbarlı","6082"
"2025-09-24","Cəfər Cabbarlı","5564"
"2025-09-25","Cəfər Cabbarlı","5144"
"2025-09-26","Cəfər Cabbarlı","4980"
"2025-09-27","Cəfər Cabbarlı","2036"
"2025-09-28","Cəfər Cabbarlı","1371"
"2025-09-29","Cəfər Cabbarlı","5647"
"2025-09-30","Cəfər Cabbarlı","5059"
"2025-10-01","Cəfər Cabbarlı","5108"
"2025-10-02","Cəfər Cabbarlı","4943"
"2025-10-03","Cəfər Cabbarlı","4865"
"2025-10-04","Cəfər Cabbarlı","2066"
"2025-10-05","Cəfər Cabbarlı","1420"
"2025-10-06","Cəfər Cabbarlı","5605"
"2025-10-07","Cəfər Cabbarlı","5326"
"2025-10-08","Cəfər Cabbarlı","5395"
"2025-10-09","Cəfər Cabbarlı","4930"
"2025-10-10","Cəfər Cabbarlı","5067"
"2025-10-11","Cəfər Cabbarlı","1908"
"2025-10-12","Cəfər Cabbarlı","1334"
"2025-10-13","Cəfər Cabbarlı","5062"
"2025-10-14","Cəfər Cabbarlı","5455"
"2025-10-15","Cəfər Cabbarlı","4863"
"2025-10-16","Cəfər Cabbarlı","4943"
"2025-10-17","Cəfər Cabbarlı","4814"
"2025-10-18","Cəfər Cabbarlı","1926"
"2025-10-19","Cəfər Cabbarlı","1265"
"2025-10-20","Cəfər Cabbarlı","4806"
"2025-10-21","Cəfər Cabbarlı","4971"
"2025-10-22","Cəfər Cabbarlı","4917"
"2025-10-23","Cəfər Cabbarlı","4898"
"2025-10-24","Cəfər Cabbarlı","4404"
"2025-10-25","Cəfər Cabbarlı","1739"
"2025-10-26","Cəfər Cabbarlı","1176"
"2025-10-27","Cəfər Cabbarlı","5009"
"2025-10-28","Cəfər Cabbarlı","4804"
"2025-10-29","Cəfər Cabbarlı","5135"
"2025-10-30","Cəfər Cabbarlı","4698"
"2025-10-31","Cəfər Cabbarlı","4617"
"2025-11-01","Cəfər Cabbarlı","1961"
"2025-11-02","Cəfər Cabbarlı","1342"
"2025-11-03","Cəfər Cabbarlı","5133"
"2025-11-04","Cəfər Cabbarlı","5228"
"2025-11-05","Cəfər Cabbarlı","6781"
"2025-11-06","Cəfər Cabbarlı","6553"
"2025-11-07","Cəfər Cabbarlı","5821"
"2025-11-08","Cəfər Cabbarlı","3099"
"2025-11-09","Cəfər Cabbarlı","1261"
"2025-11-10","Cəfər Cabbarlı","1508"
"2025-11-11","Cəfər Cabbarlı","1730"
"2025-11-12","Cəfər Cabbarlı","4918"
"2025-11-13","Cəfər Cabbarlı","4903"
"2025-11-14","Cəfər Cabbarlı","4508"
"2025-11-15","Cəfər Cabbarlı","1752"
"2025-11-16","Cəfər Cabbarlı","1304"
"2025-11-17","Cəfər Cabbarlı","4290"
"2025-11-18","Cəfər Cabbarlı","4200"
"2025-11-19","Cəfər Cabbarlı","4033"
"2025-11-20","Cəfər Cabbarlı","4348"
"2025-11-21","Cəfər Cabbarlı","3854"
"2025-11-22","Cəfər Cabbarlı","1843"
"2025-11-23","Cəfər Cabbarlı","1278"
"2025-11-24","Cəfər Cabbarlı","4417"
"2025-11-25","Cəfər Cabbarlı","4213"
"2025-11-26","Cəfər Cabbarlı","4182"
"2025-11-27","Cəfər Cabbarlı","4229"
"2025-11-28","Cəfər Cabbarlı","4451"
"2025-11-29","Cəfər Cabbarlı","2050"
"2025-11-30","Cəfər Cabbarlı","1254"
"2025-12-01","Cəfər Cabbarlı","4360"
"2025-12-02","Cəfər Cabbarlı","4397"
"2025-12-03","Cəfər Cabbarlı","4544"
"2025-12-04","Cəfər Cabbarlı","4248"
"2025-12-05","Cəfər Cabbarlı","4108"
"2025-12-06","Cəfər Cabbarlı","2139"
"2025-12-07","Cəfər Cabbarlı","1525"
"2025-12-08","Cəfər Cabbarlı","4494"
"2025-12-09","Cəfər Cabbarlı","4707"
"2025-12-10","Cəfər Cabbarlı","4751"
"2025-12-11","Cəfər Cabbarlı","4475"
"2025-12-12","Cəfər Cabbarlı","4480"
"2025-12-13","Cəfər Cabbarlı","2379"
"2025-12-14","Cəfər Cabbarlı","1486"
"2025-12-15","Cəfər Cabbarlı","4721"
"2025-12-16","Cəfər Cabbarlı","4279"
"2025-12-17","Cəfər Cabbarlı","4664"
"2025-12-18","Cəfər Cabbarlı","4534"
"2025-12-19","Cəfər Cabbarlı","4548"
"2025-12-20","Cəfər Cabbarlı","2327"
"2025-12-21","Cəfər Cabbarlı","1733"
"2025-12-22","Cəfər Cabbarlı","4846"
"2025-12-23","Cəfər Cabbarlı","4663"
"2025-12-24","Cəfər Cabbarlı","4631"
"2025-12-25","Cəfər Cabbarlı","4295"
"2025-12-26","Cəfər Cabbarlı","4357"
"2025-12-27","Cəfər Cabbarlı","2470"
"2025-12-28","Cəfər Cabbarlı","1788"
"2025-12-29","Cəfər Cabbarlı","3812"
"2025-12-30","Cəfər Cabbarlı","3558"
"2025-12-31","Cəfər Cabbarlı","4559"
"2025-01-01","Dərnəgül","1410"
"2025-01-02","Dərnəgül","1672"
"2025-01-03","Dərnəgül","2042"
"2025-01-04","Dərnəgül","2107"
"2025-01-05","Dərnəgül","1644"
"2025-01-06","Dərnəgül","3417"
"2025-01-07","Dərnəgül","3527"
"2025-01-08","Dərnəgül","3755"
"2025-01-09","Dərnəgül","3615"
"2025-01-10","Dərnəgül","3702"
"2025-01-11","Dərnəgül","2727"
"2025-01-12","Dərnəgül","1837"
"2025-01-13","Dərnəgül","3638"
"2025-01-14","Dərnəgül","3497"
"2025-01-15","Dərnəgül","3453"
"2025-01-16","Dərnəgül","3462"
"2025-01-17","Dərnəgül","3549"
"2025-01-18","Dərnəgül","2558"
"2025-01-19","Dərnəgül","1761"
"2025-01-20","Dərnəgül","2316"
"2025-01-21","Dərnəgül","3522"
"2025-01-22","Dərnəgül","3580"
"2025-01-23","Dərnəgül","3646"
"2025-01-24","Dərnəgül","3642"
"2025-01-25","Dərnəgül","2616"
"2025-01-26","Dərnəgül","1811"
"2025-01-27","Dərnəgül","3471"
"2025-01-28","Dərnəgül","3484"
"2025-01-29","Dərnəgül","2533"
"2025-01-30","Dərnəgül","3755"
"2025-01-31","Dərnəgül","3587"
"2025-02-01","Dərnəgül","2573"
"2025-02-02","Dərnəgül","1853"
"2025-02-03","Dərnəgül","3671"
"2025-02-04","Dərnəgül","3649"
"2025-02-05","Dərnəgül","3427"
"2025-02-06","Dərnəgül","3288"
"2025-02-07","Dərnəgül","3205"
"2025-02-08","Dərnəgül","2232"
"2025-02-09","Dərnəgül","1627"
"2025-02-10","Dərnəgül","3493"
"2025-02-11","Dərnəgül","3500"
"2025-02-12","Dərnəgül","3759"
"2025-02-13","Dərnəgül","3562"
"2025-02-14","Dərnəgül","3602"
"2025-02-15","Dərnəgül","2694"
"2025-02-16","Dərnəgül","2125"
"2025-02-17","Dərnəgül","3771"
"2025-02-18","Dərnəgül","3623"
"2025-02-19","Dərnəgül","3729"
"2025-02-20","Dərnəgül","3401"
"2025-02-21","Dərnəgül","3348"
"2025-02-22","Dərnəgül","2234"
"2025-02-23","Dərnəgül","2268"
"2025-02-24","Dərnəgül","3210"
"2025-02-25","Dərnəgül","3592"
"2025-02-26","Dərnəgül","3578"
"2025-02-27","Dərnəgül","3608"
"2025-02-28","Dərnəgül","3769"
"2025-03-01","Dərnəgül","2310"
"2025-03-02","Dərnəgül","1740"
"2025-03-03","Dərnəgül","3828"
"2025-03-04","Dərnəgül","3863"
"2025-03-05","Dərnəgül","3896"
"2025-03-06","Dərnəgül","3882"
"2025-03-07","Dərnəgül","4049"
"2025-03-08","Dərnəgül","2641"
"2025-03-09","Dərnəgül","2133"
"2025-03-10","Dərnəgül","3902"
"2025-03-11","Dərnəgül","3988"
"2025-03-12","Dərnəgül","3923"
"2025-03-13","Dərnəgül","3772"
"2025-03-14","Dərnəgül","3933"
"2025-03-15","Dərnəgül","2753"
"2025-03-16","Dərnəgül","1952"
"2025-03-17","Dərnəgül","3879"
"2025-03-18","Dərnəgül","3752"
"2025-03-19","Dərnəgül","3348"
"2025-03-20","Dərnəgül","1498"
"2025-03-21","Dərnəgül","1302"
"2025-03-22","Dərnəgül","1549"
"2025-03-23","Dərnəgül","1501"
"2025-03-24","Dərnəgül","1990"
"2025-03-25","Dərnəgül","2483"
"2025-03-26","Dərnəgül","2544"
"2025-03-27","Dərnəgül","2512"
"2025-03-28","Dərnəgül","2523"
"2025-03-29","Dərnəgül","2372"
"2025-03-30","Dərnəgül","1716"
"2025-03-31","Dərnəgül","2315"
"2025-04-01","Dərnəgül","3767"
"2025-04-02","Dərnəgül","4033"
"2025-04-03","Dərnəgül","3988"
"2025-04-04","Dərnəgül","3919"
"2025-04-05","Dərnəgül","2813"
"2025-04-06","Dərnəgül","2302"
"2025-04-07","Dərnəgül","4017"
"2025-04-08","Dərnəgül","4030"
"2025-04-09","Dərnəgül","3932"
"2025-04-10","Dərnəgül","3435"
"2025-04-11","Dərnəgül","3760"
"2025-04-12","Dərnəgül","2813"
"2025-04-13","Dərnəgül","2044"
"2025-04-14","Dərnəgül","3404"
"2025-04-15","Dərnəgül","3470"
"2025-04-16","Dərnəgül","2628"
"2025-04-17","Dərnəgül","3439"
"2025-04-18","Dərnəgül","3760"
"2025-04-19","Dərnəgül","2799"
"2025-04-20","Dərnəgül","1928"
"2025-04-21","Dərnəgül","4048"
"2025-04-22","Dərnəgül","3927"
"2025-04-23","Dərnəgül","3854"
"2025-04-24","Dərnəgül","3859"
"2025-04-25","Dərnəgül","3930"
"2025-04-26","Dərnəgül","2746"
"2025-04-27","Dərnəgül","1922"
"2025-04-28","Dərnəgül","3522"
"2025-04-29","Dərnəgül","3579"
"2025-04-30","Dərnəgül","3943"
"2025-05-01","Dərnəgül","3891"
"2025-05-02","Dərnəgül","3824"
"2025-05-03","Dərnəgül","2731"
"2025-05-04","Dərnəgül","1932"
"2025-05-05","Dərnəgül","3852"
"2025-05-06","Dərnəgül","3793"
"2025-05-07","Dərnəgül","3980"
"2025-05-08","Dərnəgül","3832"
"2025-05-09","Dərnəgül","2661"
"2025-05-10","Dərnəgül","2498"
"2025-05-11","Dərnəgül","1911"
"2025-05-12","Dərnəgül","3900"
"2025-05-13","Dərnəgül","3893"
"2025-05-14","Dərnəgül","3689"
"2025-05-15","Dərnəgül","3925"
"2025-05-16","Dərnəgül","3659"
"2025-05-17","Dərnəgül","2717"
"2025-05-18","Dərnəgül","1945"
"2025-05-19","Dərnəgül","3763"
"2025-05-20","Dərnəgül","3769"
"2025-05-21","Dərnəgül","3755"
"2025-05-22","Dərnəgül","3690"
"2025-05-23","Dərnəgül","3903"
"2025-05-24","Dərnəgül","2686"
"2025-05-25","Dərnəgül","1980"
"2025-05-26","Dərnəgül","3841"
"2025-05-27","Dərnəgül","3818"
"2025-05-28","Dərnəgül","2600"
"2025-05-29","Dərnəgül","3732"
"2025-05-30","Dərnəgül","3816"
"2025-05-31","Dərnəgül","2582"
"2025-06-01","Dərnəgül","2225"
"2025-06-02","Dərnəgül","3555"
"2025-06-03","Dərnəgül","3557"
"2025-06-04","Dərnəgül","3636"
"2025-06-05","Dərnəgül","3746"
"2025-06-06","Dərnəgül","2148"
"2025-06-07","Dərnəgül","1726"
"2025-06-08","Dərnəgül","1717"
"2025-06-09","Dərnəgül","2446"
"2025-06-10","Dərnəgül","3730"
"2025-06-11","Dərnəgül","3754"
"2025-06-12","Dərnəgül","3593"
"2025-06-13","Dərnəgül","3731"
"2025-06-14","Dərnəgül","2642"
"2025-06-15","Dərnəgül","1771"
"2025-06-16","Dərnəgül","2510"
"2025-06-17","Dərnəgül","3658"
"2025-06-18","Dərnəgül","3585"
"2025-06-19","Dərnəgül","3661"
"2025-06-20","Dərnəgül","3437"
"2025-06-21","Dərnəgül","3348"
"2025-06-22","Dərnəgül","1982"
"2025-06-23","Dərnəgül","3521"
"2025-06-24","Dərnəgül","3478"
"2025-06-25","Dərnəgül","3597"
"2025-06-26","Dərnəgül","2459"
"2025-06-27","Dərnəgül","2435"
"2025-06-28","Dərnəgül","2278"
"2025-06-29","Dərnəgül","1712"
"2025-06-30","Dərnəgül","3487"
"2025-07-01","Dərnəgül","3480"
"2025-07-02","Dərnəgül","3346"
"2025-07-03","Dərnəgül","3357"
"2025-07-04","Dərnəgül","3384"
"2025-07-05","Dərnəgül","2293"
"2025-07-06","Dərnəgül","1761"
"2025-07-07","Dərnəgül","3241"
"2025-07-08","Dərnəgül","3350"
"2025-07-09","Dərnəgül","3342"
"2025-07-10","Dərnəgül","3203"
"2025-07-11","Dərnəgül","3212"
"2025-07-12","Dərnəgül","2390"
"2025-07-13","Dərnəgül","1720"
"2025-07-14","Dərnəgül","3156"
"2025-07-15","Dərnəgül","3070"
"2025-07-16","Dərnəgül","3105"
"2025-07-17","Dərnəgül","3044"
"2025-07-18","Dərnəgül","3117"
"2025-07-19","Dərnəgül","2206"
"2025-07-20","Dərnəgül","1711"
"2025-07-21","Dərnəgül","3015"
"2025-07-22","Dərnəgül","3126"
"2025-07-23","Dərnəgül","3028"
"2025-07-24","Dərnəgül","3126"
"2025-07-25","Dərnəgül","2982"
"2025-07-26","Dərnəgül","2248"
"2025-07-27","Dərnəgül","1689"
"2025-07-28","Dərnəgül","3099"
"2025-07-29","Dərnəgül","3127"
"2025-07-30","Dərnəgül","3181"
"2025-07-31","Dərnəgül","3052"
"2025-08-01","Dərnəgül","3108"
"2025-08-02","Dərnəgül","2298"
"2025-08-03","Dərnəgül","1644"
"2025-08-04","Dərnəgül","3126"
"2025-08-05","Dərnəgül","2995"
"2025-08-06","Dərnəgül","2900"
"2025-08-07","Dərnəgül","2881"
"2025-08-08","Dərnəgül","2986"
"2025-08-09","Dərnəgül","2220"
"2025-08-10","Dərnəgül","1632"
"2025-08-11","Dərnəgül","2933"
"2025-08-12","Dərnəgül","2902"
"2025-08-13","Dərnəgül","2929"
"2025-08-14","Dərnəgül","2878"
"2025-08-15","Dərnəgül","2989"
"2025-08-16","Dərnəgül","2336"
"2025-08-17","Dərnəgül","1638"
"2025-08-18","Dərnəgül","3043"
"2025-08-19","Dərnəgül","2982"
"2025-08-20","Dərnəgül","2978"
"2025-08-21","Dərnəgül","2997"
"2025-08-22","Dərnəgül","2973"
"2025-08-23","Dərnəgül","2361"
"2025-08-24","Dərnəgül","1689"
"2025-08-25","Dərnəgül","3070"
"2025-08-26","Dərnəgül","3138"
"2025-08-27","Dərnəgül","3172"
"2025-08-28","Dərnəgül","3072"
"2025-08-29","Dərnəgül","3124"
"2025-08-30","Dərnəgül","2515"
"2025-08-31","Dərnəgül","1717"
"2025-09-01","Dərnəgül","3478"
"2025-09-02","Dərnəgül","3601"
"2025-09-03","Dərnəgül","3465"
"2025-09-04","Dərnəgül","3538"
"2025-09-05","Dərnəgül","3618"
"2025-09-06","Dərnəgül","2630"
"2025-09-07","Dərnəgül","1880"
"2025-09-08","Dərnəgül","3743"
"2025-09-09","Dərnəgül","3780"
"2025-09-10","Dərnəgül","4001"
"2025-09-11","Dərnəgül","3761"
"2025-09-12","Dərnəgül","3649"
"2025-09-13","Dərnəgül","3078"
"2025-09-14","Dərnəgül","1730"
"2025-09-15","Dərnəgül","4372"
"2025-09-16","Dərnəgül","4519"
"2025-09-17","Dərnəgül","4314"
"2025-09-18","Dərnəgül","4440"
"2025-09-19","Dərnəgül","4517"
"2025-09-20","Dərnəgül","2855"
"2025-09-21","Dərnəgül","2082"
"2025-09-22","Dərnəgül","4371"
"2025-09-23","Dərnəgül","4605"
"2025-09-24","Dərnəgül","4525"
"2025-09-25","Dərnəgül","4696"
"2025-09-26","Dərnəgül","4364"
"2025-09-27","Dərnəgül","2895"
"2025-09-28","Dərnəgül","2138"
"2025-09-29","Dərnəgül","4508"
"2025-09-30","Dərnəgül","4399"
"2025-10-01","Dərnəgül","4436"
"2025-10-02","Dərnəgül","4471"
"2025-10-03","Dərnəgül","4522"
"2025-10-04","Dərnəgül","3071"
"2025-10-05","Dərnəgül","2140"
"2025-10-06","Dərnəgül","4426"
"2025-10-07","Dərnəgül","4444"
"2025-10-08","Dərnəgül","4414"
"2025-10-09","Dərnəgül","4454"
"2025-10-10","Dərnəgül","4558"
"2025-10-11","Dərnəgül","2989"
"2025-10-12","Dərnəgül","2077"
"2025-10-13","Dərnəgül","4580"
"2025-10-14","Dərnəgül","4574"
"2025-10-15","Dərnəgül","4686"
"2025-10-16","Dərnəgül","4491"
"2025-10-17","Dərnəgül","4358"
"2025-10-18","Dərnəgül","3073"
"2025-10-19","Dərnəgül","2080"
"2025-10-20","Dərnəgül","4470"
"2025-10-21","Dərnəgül","4542"
"2025-10-22","Dərnəgül","4490"
"2025-10-23","Dərnəgül","4537"
"2025-10-24","Dərnəgül","4530"
"2025-10-25","Dərnəgül","3205"
"2025-10-26","Dərnəgül","2236"
"2025-10-27","Dərnəgül","4625"
"2025-10-28","Dərnəgül","4650"
"2025-10-29","Dərnəgül","4498"
"2025-10-30","Dərnəgül","4353"
"2025-10-31","Dərnəgül","4534"
"2025-11-01","Dərnəgül","3091"
"2025-11-02","Dərnəgül","2221"
"2025-11-03","Dərnəgül","4357"
"2025-11-04","Dərnəgül","4249"
"2025-11-05","Dərnəgül","4301"
"2025-11-06","Dərnəgül","4645"
"2025-11-07","Dərnəgül","4552"
"2025-11-08","Dərnəgül","2977"
"2025-11-09","Dərnəgül","2208"
"2025-11-10","Dərnəgül","2755"
"2025-11-11","Dərnəgül","2946"
"2025-11-12","Dərnəgül","4616"
"2025-11-13","Dərnəgül","4587"
"2025-11-14","Dərnəgül","4849"
"2025-11-15","Dərnəgül","3255"
"2025-11-16","Dərnəgül","2294"
"2025-11-17","Dərnəgül","4386"
"2025-11-18","Dərnəgül","4709"
"2025-11-19","Dərnəgül","4672"
"2025-11-20","Dərnəgül","4644"
"2025-11-21","Dərnəgül","4597"
"2025-11-22","Dərnəgül","3281"
"2025-11-23","Dərnəgül","2253"
"2025-11-24","Dərnəgül","4624"
"2025-11-25","Dərnəgül","4726"
"2025-11-26","Dərnəgül","4446"
"2025-11-27","Dərnəgül","4545"
"2025-11-28","Dərnəgül","4608"
"2025-11-29","Dərnəgül","3355"
"2025-11-30","Dərnəgül","2264"
"2025-12-01","Dərnəgül","4696"
"2025-12-02","Dərnəgül","4750"
"2025-12-03","Dərnəgül","4568"
"2025-12-04","Dərnəgül","4571"
"2025-12-05","Dərnəgül","4325"
"2025-12-06","Dərnəgül","3393"
"2025-12-07","Dərnəgül","2247"
"2025-12-08","Dərnəgül","4515"
"2025-12-09","Dərnəgül","4744"
"2025-12-10","Dərnəgül","4213"
"2025-12-11","Dərnəgül","4808"
"2025-12-12","Dərnəgül","4631"
"2025-12-13","Dərnəgül","3380"
"2025-12-14","Dərnəgül","2104"
"2025-12-15","Dərnəgül","4724"
"2025-12-16","Dərnəgül","4815"
"2025-12-17","Dərnəgül","4647"
"2025-12-18","Dərnəgül","4901"
"2025-12-19","Dərnəgül","4828"
"2025-12-20","Dərnəgül","3587"
"2025-12-21","Dərnəgül","2352"
"2025-12-22","Dərnəgül","4550"
"2025-12-23","Dərnəgül","4586"
"2025-12-24","Dərnəgül","4592"
"2025-12-25","Dərnəgül","4207"
"2025-12-26","Dərnəgül","4309"
"2025-12-27","Dərnəgül","3576"
"2025-12-28","Dərnəgül","2326"
"2025-12-29","Dərnəgül","4227"
"2025-12-30","Dərnəgül","3985"
"2025-12-31","Dərnəgül","1930"
"2025-01-01","Elmlər Akademiyası","11485"
"2025-01-02","Elmlər Akademiyası","13880"
"2025-01-03","Elmlər Akademiyası","17973"
"2025-01-04","Elmlər Akademiyası","18531"
"2025-01-05","Elmlər Akademiyası","14158"
"2025-01-06","Elmlər Akademiyası","41830"
"2025-01-07","Elmlər Akademiyası","37536"
"2025-01-08","Elmlər Akademiyası","38068"
"2025-01-09","Elmlər Akademiyası","42468"
"2025-01-10","Elmlər Akademiyası","45477"
"2025-01-11","Elmlər Akademiyası","24651"
"2025-01-12","Elmlər Akademiyası","16079"
"2025-01-13","Elmlər Akademiyası","44026"
"2025-01-14","Elmlər Akademiyası","43300"
"2025-01-15","Elmlər Akademiyası","38770"
"2025-01-16","Elmlər Akademiyası","42050"
"2025-01-17","Elmlər Akademiyası","44770"
"2025-01-18","Elmlər Akademiyası","24622"
"2025-01-19","Elmlər Akademiyası","14914"
"2025-01-20","Elmlər Akademiyası","21940"
"2025-01-21","Elmlər Akademiyası","44026"
"2025-01-22","Elmlər Akademiyası","42094"
"2025-01-23","Elmlər Akademiyası","39203"
"2025-01-24","Elmlər Akademiyası","44287"
"2025-01-25","Elmlər Akademiyası","24174"
"2025-01-26","Elmlər Akademiyası","15906"
"2025-01-27","Elmlər Akademiyası","42727"
"2025-01-28","Elmlər Akademiyası","40858"
"2025-01-29","Elmlər Akademiyası","22401"
"2025-01-30","Elmlər Akademiyası","36194"
"2025-01-31","Elmlər Akademiyası","40276"
"2025-02-01","Elmlər Akademiyası","22526"
"2025-02-02","Elmlər Akademiyası","15665"
"2025-02-03","Elmlər Akademiyası","39430"
"2025-02-04","Elmlər Akademiyası","36783"
"2025-02-05","Elmlər Akademiyası","32031"
"2025-02-06","Elmlər Akademiyası","32333"
"2025-02-07","Elmlər Akademiyası","31022"
"2025-02-08","Elmlər Akademiyası","18442"
"2025-02-09","Elmlər Akademiyası","14076"
"2025-02-10","Elmlər Akademiyası","34485"
"2025-02-11","Elmlər Akademiyası","33859"
"2025-02-12","Elmlər Akademiyası","32773"
"2025-02-13","Elmlər Akademiyası","33264"
"2025-02-14","Elmlər Akademiyası","33741"
"2025-02-15","Elmlər Akademiyası","23067"
"2025-02-16","Elmlər Akademiyası","19094"
"2025-02-17","Elmlər Akademiyası","57036"
"2025-02-18","Elmlər Akademiyası","55713"
"2025-02-19","Elmlər Akademiyası","54607"
"2025-02-20","Elmlər Akademiyası","51005"
"2025-02-21","Elmlər Akademiyası","37911"
"2025-02-22","Elmlər Akademiyası","18072"
"2025-02-23","Elmlər Akademiyası","17660"
"2025-02-24","Elmlər Akademiyası","25705"
"2025-02-25","Elmlər Akademiyası","45890"
"2025-02-26","Elmlər Akademiyası","55152"
"2025-02-27","Elmlər Akademiyası","46373"
"2025-02-28","Elmlər Akademiyası","54781"
"2025-03-01","Elmlər Akademiyası","18707"
"2025-03-02","Elmlər Akademiyası","15608"
"2025-03-03","Elmlər Akademiyası","57621"
"2025-03-04","Elmlər Akademiyası","57584"
"2025-03-05","Elmlər Akademiyası","56526"
"2025-03-06","Elmlər Akademiyası","56365"
"2025-03-07","Elmlər Akademiyası","58045"
"2025-03-08","Elmlər Akademiyası","23817"
"2025-03-09","Elmlər Akademiyası","17718"
"2025-03-10","Elmlər Akademiyası","56665"
"2025-03-11","Elmlər Akademiyası","56805"
"2025-03-12","Elmlər Akademiyası","56736"
"2025-03-13","Elmlər Akademiyası","55990"
"2025-03-14","Elmlər Akademiyası","55353"
"2025-03-15","Elmlər Akademiyası","26070"
"2025-03-16","Elmlər Akademiyası","18633"
"2025-03-17","Elmlər Akademiyası","57020"
"2025-03-18","Elmlər Akademiyası","52254"
"2025-03-19","Elmlər Akademiyası","39758"
"2025-03-20","Elmlər Akademiyası","10718"
"2025-03-21","Elmlər Akademiyası","10653"
"2025-03-22","Elmlər Akademiyası","12268"
"2025-03-23","Elmlər Akademiyası","11620"
"2025-03-24","Elmlər Akademiyası","15722"
"2025-03-25","Elmlər Akademiyası","18944"
"2025-03-26","Elmlər Akademiyası","20293"
"2025-03-27","Elmlər Akademiyası","20151"
"2025-03-28","Elmlər Akademiyası","21133"
"2025-03-29","Elmlər Akademiyası","19179"
"2025-03-30","Elmlər Akademiyası","14899"
"2025-03-31","Elmlər Akademiyası","20029"
"2025-04-01","Elmlər Akademiyası","55347"
"2025-04-02","Elmlər Akademiyası","57155"
"2025-04-03","Elmlər Akademiyası","56740"
"2025-04-04","Elmlər Akademiyası","55792"
"2025-04-05","Elmlər Akademiyası","26073"
